"n","rel","B","seed","a1","a2","a3","a4","est.NG.1","est.NG.2","est.NG.3","est.NG.4","est.CG.1","est.CG.2","est.CG.3","est.CG.4","ste.NG.1","ste.NG.2","ste.NG.3","ste.NG.4","ste.CG.1","ste.CG.2","ste.CG.3","ste.CG.4","bcs.NG.1","bcs.NG.2","bcs.NG.3","bcs.NG.4","bcs.CG.1","bcs.CG.2","bcs.CG.3","bcs.CG.4"
800,0.5,80,4000001,-1,0,1,2,0.568420670827414,0.612246015945914,0.64765682806956,0.365491384631746,0.732252109309379,0.528514520566784,0.69248860876163,-1.9926412715887,0.0279055834559905,0.0147297576206024,0.0173363968217625,0.05669220342464,0.474027917887168,0.155812013603953,0.162129380356648,2.9404251107373,0.0281358564480875,0.015134392414165,0.0183731725100332,0.0579598631946369,1.14295880228625,0.464774147180915,0.435172665512737,5.77274929880822
8000,0.5,80,4000001,-1,0,1,2,0.621150620616696,0.593779229273467,0.653545871843408,0.405793661997644,1.80263616103917,0.468556933492377,0.767742590253021,-0.405078138253247,0.0171815890574484,0.00658074299947139,0.00842733892000444,0.0224973659690023,0.731478446995538,0.0969140113919425,0.1032840707431,0.397978103087608,0.0171880452670358,0.00688187267901476,0.00873565933801321,0.0223716608958186,2.07527806274175,0.271160448279081,0.268344073587757,0.658996463049151
800,0.555555555555556,80,4000001,-1,0,1,2,0.573791678376701,0.605786792019836,0.653302390529005,0.299064903602958,0.814121450358039,0.521893983424583,0.703153141049775,-1.60164893391017,0.0316376696710283,0.0149545984363163,0.0175101493890698,0.0659117088594905,0.426329953398773,0.105016374924699,0.111665555054721,1.6769044265323,0.0317538007918081,0.0156893297587359,0.0189493770897578,0.0684376726854746,1.01303439365684,0.325432502846344,0.311214022463588,3.39081452445123
8000,0.555555555555556,80,4000001,-1,0,1,2,0.64628824363333,0.585552614553305,0.662321412366458,0.340716460879837,1.61156026423849,0.482407248895486,0.754432595720374,-0.47652146373658,0.0210174702465153,0.0070702371517819,0.00876246482022927,0.0272095461186973,0.41967119222286,0.061279372979176,0.0667113829540998,0.31568193067218,0.0211521485669454,0.00752970563610581,0.00920985797927791,0.0271719571204022,1.04677793185068,0.150772973068042,0.151466247845371,0.478438691724357
800,0.611111111111111,80,4000001,-1,0,1,2,0.587343473659284,0.598051172571957,0.659494032899184,0.220347708245875,0.887509659568688,0.515813983233679,0.711602402325623,-1.38943778391444,0.0367988119592372,0.015260448008043,0.0176258948674092,0.0753296284633837,0.393096750660406,0.0764892100147164,0.0820848536649483,1.08201633864779,0.0371639189117689,0.0163829663526476,0.0194252715683418,0.0796067380208938,0.890538682402633,0.240289019219029,0.232543223300196,2.24515040202796
8000,0.611111111111111,80,4000001,-1,0,1,2,0.681653020858525,0.576542082907353,0.671583626830103,0.260601579967739,1.50069685175725,0.48973435495791,0.747692016686428,-0.544740057457753,0.0251454938242266,0.00747660631249499,0.00901339012184952,0.0322015394010656,0.267292001305422,0.042119148939526,0.0466103085558962,0.257532462174385,0.0255551058070609,0.0081109809126575,0.00962016963628565,0.0323665492664178,0.52283781081923,0.0815027366155225,0.0838067562846132,0.339271463615106
800,0.666666666666667,80,4000001,-1,0,1,2,0.611534625406814,0.589009349075238,0.666325087751029,0.127183714703723,0.953988037362396,0.510927771111479,0.718020960675009,-1.25880275163798,0.0439161671087284,0.0156209960345754,0.0176596488238192,0.0842936575078984,0.359733964742547,0.0577160726352324,0.0621862271702124,0.74123196864718,0.0451698547758079,0.0170980390032026,0.0196962393289933,0.0906525134477327,0.766596359654863,0.179614312038483,0.175112104454818,1.56811204029082
8000,0.666666666666667,80,4000001,-1,0,1,2,0.72800221181102,0.566894975821322,0.681239747851682,0.163388456493746,1.42784227234598,0.494000155960739,0.744052696776835,-0.609162471189852,0.0290541032027717,0.00772251806407048,0.00910658143942407,0.0371636540021121,0.179575288046014,0.0301147433704074,0.0337458702283253,0.211334025966709,0.0298736619162557,0.00850540826527393,0.00985567907988313,0.0376633751095581,0.301760636643964,0.0502494772755367,0.0527584992792385,0.25808233212809
800,0.722222222222222,80,4000001,-1,0,1,2,0.649330209903109,0.578636494245202,0.673874631266716,0.0168224466388955,1.01354189859572,0.507375564848894,0.722579387924184,-1.17125416403705,0.053165123380372,0.0159699065159493,0.0175841182120272,0.0918924960309442,0.321269376212345,0.044075003939437,0.0476237911567923,0.520875680979909,0.0558663722731127,0.0176606019248696,0.0196589514665265,0.1003283766383,0.545749360743773,0.107476236074846,0.105416631331835,0.950207986326855
8000,0.722222222222222,80,4000001,-1,0,1,2,0.785745859021724,0.556743593279892,0.691183230341535,0.0468399774939044,1.37592195629608,0.496598405034416,0.742099973866581,-0.669960253818221,0.0321006217535887,0.00774473547332115,0.00896941983487632,0.0416086153293169,0.123806885575775,0.0218948114099833,0.0247497920215795,0.172221661038759,0.0333783003620916,0.00860637863204395,0.00980181551204838,0.0425330160451921,0.18577203283998,0.0327379458031428,0.0350048370643994,0.200034632574672
800,0.777777777777778,80,4000001,-1,0,1,2,0.704359273364537,0.566912723136525,0.68220200041905,-0.114296109118192,1.06618038095721,0.505085463679897,0.725474748035901,-1.10889590587043,0.0639958518872786,0.0162016269342094,0.0173636012208278,0.0968563786853751,0.276650785325827,0.0336380485920384,0.0364651473457051,0.366641641715394,0.0682453804287921,0.0178756350817742,0.0192278675830231,0.106870903392392,0.378428993973356,0.0604914185698442,0.0598460992068646,0.557351646171317
8000,0.777777777777778,80,4000001,-1,0,1,2,0.854961853991826,0.546183876146647,0.701308127714441,-0.0915769658498311,1.33683545301332,0.49816614238684,0.741176684682059,-0.727694583566291,0.0335719634550791,0.00750306678229082,0.00854334195860576,0.0448351294292273,0.0860050795909352,0.0159605592289622,0.0181108218938863,0.137811363398143,0.0352088038837324,0.00834118778535103,0.00936501619022555,0.0461628413527541,0.117610015334838,0.0218011846850598,0.0236540983067156,0.154304022720163
800,0.833333333333333,80,4000001,-1,0,1,2,0.781237690545908,0.553808998453126,0.69134600783503,-0.270964741631336,1.11248972245803,0.503869528695099,0.726929651694631,-1.06284323658022,0.0747246018402388,0.0161903237885022,0.0169517431289306,0.097398330108424,0.226609980608212,0.0256272003579032,0.0278283077446514,0.252775549769555,0.0799839835726121,0.0175827953422182,0.0183630752594705,0.107913285180247,0.272265215624169,0.0362549203663207,0.0363668850291671,0.337267796589512
8000,0.833333333333333,80,4000001,-1,0,1,2,0.9354939921388,0.535239200741456,0.71153811887394,-0.254983747246441,1.30634685269326,0.498995955921104,0.7409724147638,-0.783304428333047,0.0327688807326356,0.00698799403142018,0.00779779115176709,0.0458931832562548,0.0592578180712187,0.0115530837118247,0.0130545593034226,0.106658440443098,0.0345049283901233,0.00768939406044154,0.00849827882160661,0.0474479211931477,0.0747392209593249,0.0145536451491174,0.0159220713422058,0.11608477904443
800,0.888888888888889,80,4000001,-1,0,1,2,0.88644715381986,0.539228314146325,0.701343351582582,-0.460255830599513,1.15412329270221,0.503445818896961,0.727181898504896,-1.02916210838567,0.0818919640175111,0.0158397582816361,0.0163012760484578,0.0909397503846656,0.172350079190872,0.0198150966561647,0.0213465090756203,0.165444624715169,0.0870416349434995,0.0167437721382093,0.01711447165154,0.100372771141415,0.19112403787023,0.0232478399798946,0.0236999451999593,0.199792471718422
8000,0.888888888888889,80,4000001,-1,0,1,2,1.02721516399827,0.523786684291859,0.721890738723501,-0.447846226172404,1.28217267067268,0.499168445870523,0.741387604879709,-0.838421265012404,0.0291157310394946,0.00622885495250079,0.00674761855743543,0.0434817182068609,0.0397343776357779,0.00826200094546525,0.00915594033231938,0.0775551413251958,0.0305873562313709,0.00670152225090264,0.00723016934242237,0.0449495705451996,0.0465640881016816,0.00962704468435099,0.0104793901298529,0.0825245211957204
800,0.944444444444444,80,4000001,-1,0,1,2,1.03168217945813,0.522757722849302,0.712330983667976,-0.695154773915414,1.19556560010797,0.503335038812539,0.726493938556286,-1.00865460132993,0.0786646228164423,0.0151835335267222,0.0154036243748118,0.0735455457585243,0.11408479251666,0.0161789373342649,0.0168975437374992,0.0960940249552087,0.0823520912918091,0.0155767677329004,0.0156839519136273,0.0801873821403798,0.120538588734973,0.0169701466112805,0.0172784533119141,0.107813235338703
8000,0.944444444444444,80,4000001,-1,0,1,2,1.13077480380458,0.511334841051784,0.732675779267859,-0.678517889860195,1.26336061794076,0.498495149606833,0.742576586910819,-0.896852395630489,0.0223309850190225,0.00530660419194526,0.00548545559215594,0.0354012375700993,0.0250087656938634,0.0058783080641451,0.00620527982859591,0.0487110767768449,0.0232104733451304,0.00552077441356291,0.00570857115766735,0.0364320235704566,0.0273219045528757,0.00632771063055964,0.00665392486565016,0.0508790761092358
800,1,80,4000001,-1,0,1,2,1.28804442160234,0.499509969913683,0.726046671051865,-1.04832175850838,1.28804442160234,0.499509969913683,0.726046671051865,-1.04832175850838,0.0396130625909044,0.0145259236682067,0.0144924306295136,0.0433854303150676,0.0396130625909124,0.0145259236682074,0.014492430629514,0.0433854303150695,0.0416427697640998,0.0146536078560352,0.0146184854247312,0.0472403580415378,0.0416427697641052,0.0146536078560358,0.0146184854247314,0.0472403580415376
8000,1,80,4000001,-1,0,1,2,1.25461081047088,0.493822779026108,0.747323013217904,-0.997178427532397,1.25461081047088,0.493822779026108,0.747323013217904,-0.997178427532397,0.012597759988264,0.00436563043472629,0.00430830040787545,0.0112522808503912,0.0125977599882639,0.00436563043472625,0.00430830040787549,0.0112522808503918,0.0126401029273644,0.00436966907028953,0.00431271098743226,0.0113375866626156,0.0126401029273643,0.00436966907028948,0.0043127109874323,0.0113375866626162
