"n","vare","B","seed","a1","est.OG.1","est.NG.1","est.CG.1","ste.OG.1","ste.NG.1","ste.CG.1","bcs.OG.1","bcs.NG.1","bcs.CG.1"
800,0.01,80,1000001,3,0.373184107207004,0.37335562963464,0.375231012076628,0.0249242079702464,0.0248097462730233,0.0250201704879725,0.0251660818877515,0.0250630569295478,0.0252772142218881
8000,0.01,80,1000001,3,0.328856366169772,0.327267693132433,0.328810386837786,0.00843974872357277,0.00837843231055436,0.00847221307613095,0.00845312885891784,0.00839133190468925,0.00848553788824567
800,0.12,80,1000001,3,0.373184107207004,0.358972025890733,0.379564075267526,0.0249242079702464,0.0234451740564247,0.0256618226240165,0.0251660818877515,0.0236907664961221,0.0259626845325475
8000,0.12,80,1000001,3,0.328856366169772,0.312639787037443,0.328196102646004,0.00843974872357277,0.00791142946323765,0.00896994705956285,0.00845312885891784,0.00792141039288343,0.00898427429579019
800,0.23,80,1000001,3,0.373184107207004,0.345862023165328,0.379389064857321,0.0249242079702464,0.0223531074452564,0.0254144181031187,0.0251660818877515,0.0225696085970555,0.025713265652773
8000,0.23,80,1000001,3,0.328856366169772,0.301990107121766,0.327590254482352,0.00843974872357277,0.00754829141907489,0.00948528213799783,0.00845312885891784,0.00755627481836297,0.00950072990337011
800,0.34,80,1000001,3,0.373184107207004,0.335239709617353,0.37562919968195,0.0249242079702464,0.0215152089366552,0.0237609383744695,0.0251660818877515,0.0217025740475115,0.0240050770151467
8000,0.34,80,1000001,3,0.328856366169772,0.29392954636013,0.327030150780262,0.00843974872357277,0.00725433764716075,0.0100211288095225,0.00845312885891784,0.00726085132689817,0.0100377795161198
800,0.45,80,1000001,3,0.373184107207004,0.326633294549722,0.367671629934137,0.0249242079702464,0.0208611228876323,0.0221102849340701,0.0251660818877515,0.0210224268698572,0.0224086786498752
8000,0.45,80,1000001,3,0.328856366169772,0.287633762782358,0.32654933528983,0.00843974872357277,0.00701266542909761,0.0106073925603042,0.00845312885891784,0.00701807169221935,0.0106254257736041
800,0.56,80,1000001,3,0.373184107207004,0.319572038225557,0.4005661917967,0.0249242079702464,0.020336803146931,0.017453929598931,0.0251660818877515,0.0204756397014459,0.0180099429839209
8000,0.56,80,1000001,3,0.328856366169772,0.282590261747929,0.326171411898862,0.00843974872357277,0.00681130770269431,0.0112702470714306,0.00845312885891784,0.00681586282463328,0.0112898116610392
800,0.67,80,1000001,3,0.373184107207004,0.313695855826202,0.389083748437616,0.0249242079702464,0.0199060070587658,0.0174332201099732,0.0251660818877515,0.0200257845558147,0.0180912495817644
8000,0.67,80,1000001,3,0.328856366169772,0.278465137248266,0.325844842446753,0.00843974872357277,0.00664147737591482,0.0119257082257974,0.00845312885891784,0.0066453662496201,0.0119460866110187
800,0.78,80,1000001,3,0.373184107207004,0.308740466312493,0.386579531508582,0.0249242079702464,0.0195447820878483,0.0172166097294167,0.0251660818877515,0.0196485038157017,0.0189461944611117
8000,0.78,80,1000001,3,0.328856366169772,0.275032177107495,0.32563314342122,0.00843974872357277,0.00649662842359767,0.0135343947163943,0.00845312885891784,0.00649998693243573,0.0135447105445038
800,0.89,80,1000001,3,0.373184107207004,0.304511597986181,0.398438585120963,0.0249242079702464,0.0192369267682078,0.0158573454670757,0.0251660818877515,0.0193271452672428,0.0158051294521775
8000,0.89,80,1000001,3,0.328856366169772,0.272133044578856,0.324979645127604,0.00843974872357277,0.00637182525047117,0.00871049890627828,0.00845312885891784,0.00637475506988635,0.00898066123408834
800,1,80,1000001,3,0.373184107207004,0.300864566659598,0.321334558351522,0.0249242079702464,0.0189711068001378,0.0172838388818198,0.0251660818877515,0.019049950406696,0.0168079986436558
8000,1,80,1000001,3,0.328856366169772,0.26965380184061,0.330451371154136,0.00843974872357277,0.00626330155043356,0.0090031101449292,0.00845312885891784,0.00626588006986723,0.0090725553933425
