"n","vare","B","seed","a1","est.OG.1","est.NG.1","est.CG.1","ste.OG.1","ste.NG.1","ste.CG.1","bcs.OG.1","bcs.NG.1","bcs.CG.1"
800,0.01,80,8000001,3,0.380089066428469,0.376038218329132,0.379572716733219,0.0372862095018069,0.0353628056670798,0.0360935867102004,0.0416122521790128,0.0394028554080905,0.0404886916096569
8000,0.01,80,8000001,3,0.34942227568648,0.347969031640698,0.349736526406297,0.00860792482752829,0.00859728270296241,0.00869587725204783,0.00862087950467595,0.00860981006250729,0.00870872702862068
800,0.12,80,8000001,3,0.380089066428469,0.346268593707632,0.379861059736834,0.0372862095018069,0.0309166287899819,0.0324724489351009,0.0416122521790128,0.0334496866672395,0.0347773718692312
8000,0.12,80,8000001,3,0.34942227568648,0.332085127273079,0.349712045226085,0.00860792482752829,0.00816083430460279,0.00929713707132969,0.00862087950467595,0.00817068393089906,0.00931025464442679
800,0.23,80,8000001,3,0.380089066428469,0.325900047931537,0.353206119393639,0.0372862095018069,0.0285411830347999,0.0248925555420734,0.0416122521790128,0.0304328908718074,0.025439618799679
8000,0.23,80,8000001,3,0.34942227568648,0.320441544780123,0.349252943770653,0.00860792482752829,0.00777996153674083,0.00983391535817683,0.00862087950467595,0.00778800849472572,0.00984743113417039
800,0.34,80,8000001,3,0.380089066428469,0.311099405578318,0.428374074106346,0.0372862095018069,0.0267936557683895,0.0220801047785284,0.0416122521790128,0.0282141249259801,0.0268088795009888
8000,0.34,80,8000001,3,0.34942227568648,0.311644438224478,0.348682388610505,0.00860792482752829,0.00747062646465145,0.0103376448372414,0.00862087950467595,0.00747735943528916,0.0103515381315872
800,0.45,80,8000001,3,0.380089066428469,0.299883640643253,0.196145492505663,0.0372862095018069,0.0254638059196954,0.00435951730449125,0.0416122521790128,0.0265401359194017,0.00433074935257619
8000,0.45,80,8000001,3,0.34942227568648,0.304772487705848,0.34803723162815,0.00860792482752829,0.00721761310332454,0.0108009087306078,0.00862087950467595,0.00722335277860098,0.0108150789830957
800,0.56,80,8000001,3,0.380089066428469,0.291102834011788,0.292517218019874,0.0372862095018069,0.0244134076654115,0.0258671720103613,0.0416122521790128,0.0252410139851133,0.0328366852867438
8000,0.56,80,8000001,3,0.34942227568648,0.299257542094791,0.347309010238654,0.00860792482752829,0.00700780222987726,0.0111950802270686,0.00862087950467595,0.00701276909186749,0.011209307075922
800,0.67,80,8000001,3,0.380089066428469,0.284054723016211,0.339445825932281,0.0372862095018069,0.0235551653943311,0.0119878586149495,0.0416122521790128,0.0242019065374455,0.0125734156891439
8000,0.67,80,8000001,3,0.34942227568648,0.294733678363883,0.346465350369226,0.00860792482752829,0.00683138749490513,0.0114788218764419,0.00862087950467595,0.00683573873567049,0.0114927602513361
800,0.78,80,8000001,3,0.380089066428469,0.278285446874187,0.383234282181391,0.0372862095018069,0.0228358382399193,0.00954061783026481,0.0416122521790128,0.023349260414756,0.0131402592976652
8000,0.78,80,8000001,3,0.34942227568648,0.290955287754281,0.345476818547986,0.00860792482752829,0.00668116080907924,0.0116442640265895,0.00862087950467595,0.00668501202307211,0.0116575898775477
800,0.89,80,8000001,3,0.380089066428469,0.273486994051548,0.33150426601725,0.0372862095018069,0.0222220559839154,0.0108887508091297,0.0416122521790128,0.0226355612517461,0.0401253497022653
8000,0.89,80,8000001,3,0.34942227568648,0.287751595870908,0.344356355367131,0.00860792482752829,0.00655178291163191,0.0117741210323408,0.00862087950467595,0.00655522136647677,0.0117867497417777
800,1,80,8000001,3,0.380089066428469,0.269442099006111,0.28163631928917,0.0372862095018069,0.0216916647161467,0.0114953921932092,0.0416122521790128,0.0220289691237204,0.0120222386674045
