"n","vare","B","seed","a1","a2","a3","a4","a5","a6","a7","a8","a9","a10","a11","a12","a13","a14","a15","a16","a17","a18","a19","a20","OG. 1","OG. 2","OG. 3","OG. 4","OG. 5","OG. 6","OG. 7","OG. 8","OG. 9","OG.10","OG.11","OG.12","OG.13","OG.14","OG.15","OG.16","OG.17","OG.18","OG.19","OG.20","NG. 1","NG. 2","NG. 3","NG. 4","NG. 5","NG. 6","NG. 7","NG. 8","NG. 9","NG.10","NG.11","NG.12","NG.13","NG.14","NG.15","NG.16","NG.17","NG.18","NG.19","NG.20","RG. 1","RG. 2","RG. 3","RG. 4","RG. 5","RG. 6","RG. 7","RG. 8","RG. 9","RG.10","RG.11","RG.12","RG.13","RG.14","RG.15","RG.16","RG.17","RG.18","RG.19","RG.20","SG. 1","SG. 2","SG. 3","SG. 4","SG. 5","SG. 6","SG. 7","SG. 8","SG. 9","SG.10","SG.11","SG.12","SG.13","SG.14","SG.15","SG.16","SG.17","SG.18","SG.19","SG.20","CG. 1","CG. 2","CG. 3","CG. 4","CG. 5","CG. 6","CG. 7","CG. 8","CG. 9","CG.10","CG.11","CG.12","CG.13","CG.14","CG.15","CG.16","CG.17","CG.18","CG.19","CG.20"
800,0.09,80,1000001,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.27637336061697,0.970282902861537,0.751489204710695,0.608285151927273,0.528963630274097,0.501817525513996,0.515139723409798,0.55722310972433,0.616360570220421,0.680844990660896,0.738969256808585,0.779026254426315,0.789308869276913,0.758109987123208,0.673722493728026,0.524439274854197,0.298553216264546,-0.0156427962780981,-0.429855877010907,-0.955793140171055,0.749252980673011,0.653912503638442,0.591587966129781,0.557454062142312,0.546685485671319,0.554456930712086,0.575943091259896,0.606318661310034,0.640758334857783,0.674436805898427,0.70252876842725,0.720208916439536,0.722651943930569,0.705032544895633,0.662525413330011,0.590305243228988,0.483546728587848,0.337424563401873,0.147113441666349,-0.0922119426234411,1.19389292771857,0.942319765874134,0.76184211264613,0.642695678750559,0.575116174903424,0.549339311820728,0.555600800218474,0.584136350812665,0.625181674319304,0.668972481454394,0.705744482933938,0.72573338947394,0.719174911790402,0.676304760599327,0.587358646616719,0.44257228055858,0.232181373140914,-0.0535783649202764,-0.424471222908989,-0.890261490109219,0.891940283974348,0.712800019585638,0.591993402590453,0.521233014008053,0.492231434857697,0.496701246158645,0.526355028930155,0.572905364191488,0.628064832961903,0.68354601626066,0.731061495107017,0.762323850520234,0.76904566351957,0.742939515124286,0.675717986353641,0.559093658226893,0.384779111763302,0.144486927982128,-0.17007031209737,-0.567180027455932,1.15238826270489,0.852549796379183,0.643593520605606,0.513067056144805,0.448518023757427,0.437494044204117,0.467542738245521,0.526211726642285,0.601048630155053,0.679601069544473,0.749416665571188,0.798043038995845,0.81302781057909,0.781918601081568,0.692263031263924,0.531608721886805,0.287503293710856,-0.052505632503278,-0.500870435994951,-1.07004349600352
8000,0.09,80,1000001,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.25700179293139,0.950878773815327,0.73237562874931,0.58970280348504,0.511070743774221,0.484689895368552,0.498770704019736,0.541523615479473,0.601159075499466,0.665887529831416,0.723919424227024,0.763465204437992,0.772735316216021,0.739940205312813,0.653290317480068,0.50099609846949,0.271267994032779,-0.0476835500783641,-0.467648088112237,-1.00041517431714,0.839050892896479,0.70655648495913,0.615961203756141,0.56140782661846,0.537039130877033,0.536997893862808,0.555426892906733,0.586468905339754,0.624266708492821,0.662963079696879,0.696700796282877,0.719622635581762,0.725871374924481,0.709589791641982,0.664920663065213,0.58600676652512,0.466990879352651,0.302015778878754,0.0852242424343762,-0.189240952649535,1.45686699390845,1.1120630476416,0.860145588059708,0.688725701930706,0.585414476022543,0.53782299710316,0.533562351940503,0.560243627302512,0.605477909957133,0.656876286672307,0.702049844215978,0.728609669356089,0.724166848860583,0.676332469497404,0.572717618034494,0.400933381239796,0.148590845881255,-0.196698901273188,-0.647324773455589,-1.21567568389801,1.04483596255115,0.81900243370362,0.661148915141047,0.561898095147003,0.511872662005059,0.501695303998788,0.521988709411762,0.563375566527553,0.616478563629732,0.671920389001872,0.720323730927545,0.752311277690321,0.758505717573774,0.729529738861475,0.656006029836997,0.52855727878391,0.337806173985788,0.0743754037262012,-0.271112343711277,-0.708034380043077,1.19213451516788,0.909387834224914,0.709442867377436,0.580948126653033,0.512552124079289,0.492903371683787,0.51065038149411,0.554441665537842,0.612925735842567,0.674751104435867,0.728566283345328,0.763019784598531,0.76676012022306,0.7284358022465,0.636695342696432,0.480187253600442,0.247560046986112,-0.0725377651189739,-0.491457670687232,-1.02055115769108
800,0.09,80,1000002,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.3184766771889,0.997522017952698,0.765820034314936,0.611544238834601,0.522868144070679,0.487965262582159,0.495009106928028,0.532173189667272,0.587631023358881,0.64955612056184,0.706121993835138,0.745502155737762,0.755870118828699,0.725399395666936,0.642263498811462,0.494635940821263,0.270690234255327,-0.0414001083273587,-0.453461574367807,-0.97732065130703,0.904691546690068,0.753739611838852,0.647307232826202,0.579355485464018,0.543845445564201,0.534738188938651,0.545994791399268,0.571576328757953,0.605443876826607,0.641558511417128,0.673881308341419,0.696373343411379,0.702995692438908,0.687709431235908,0.644475635614278,0.567255381385918,0.45000974436273,0.286699800356613,0.0712866251794677,-0.202268705356805,1.80118981175926,1.34740542926916,1.01029628312095,0.774624540820342,0.625152369873066,0.546641937784839,0.523855412061379,0.541554960208407,0.584502749731643,0.637460948136805,0.685191722929614,0.71245724161579,0.704019671701052,0.644641180691119,0.519083936091712,0.312110105408551,0.00848185614735437,-0.407038644186158,-0.949689228086265,-1.63470772804725,1.05639492337663,0.829070410568717,0.668767534310515,0.56628344589128,0.512415296600264,0.497960237726719,0.513715420559899,0.550477996389056,0.599045116503442,0.650213932192311,0.694781594744914,0.723545255450504,0.727302065598335,0.696849176477658,0.622983739377725,0.496502905587791,0.308203826397106,0.0488836530949242,-0.290660463029502,-0.719631370686921,1.10945068715578,0.847358553646921,0.663281741514934,0.546422018031757,0.485981150469334,0.471160906099608,0.491163052194521,0.535189356026016,0.592441584866037,0.652121505986527,0.703430886659427,0.735571494156682,0.737745095750234,0.699153458712026,0.608998350314001,0.456481537828102,0.230804788526272,-0.0788301303195456,-0.483221451437409,-0.993167407555375
8000,0.09,80,1000002,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.27238426173443,0.95795604588938,0.732935634552458,0.585350305023642,0.50322733460292,0.474594000590276,0.487477580285694,0.52990535098916,0.589904590000659,0.655502574620176,0.714726582147696,0.755603889883204,0.766161775126684,0.734427515178123,0.648428387337504,0.496191668904813,0.265744637180035,-0.0548854305368446,-0.477671256945842,-1.01458556474697,0.813478924922253,0.69262964200127,0.609899979305306,0.559956704530896,0.537466585374575,0.537096389532878,0.55351288470234,0.581382838579496,0.615373018860881,0.650150193243031,0.680381129422479,0.700732595095763,0.705871357959416,0.690464185709974,0.649177846043971,0.576679106657944,0.467634735248426,0.316711499511953,0.11857616714506,-0.132104494155717,1.3861827741592,1.06674966509441,0.833564815067033,0.675080403263056,0.579748608868474,0.536021611069282,0.532351589051471,0.557190722001035,0.598991189103967,0.64620516954626,0.687284842513907,0.710682387192901,0.704849982769234,0.658239808428901,0.559304043357894,0.396494866742205,0.158264457767828,-0.166935004379244,-0.590651340513019,-1.1244323714475,1.02777330606853,0.809822125343675,0.656619474695035,0.55932712471296,0.509106845987804,0.497120409109919,0.514529584669659,0.552496143257376,0.602181855463422,0.654748491878151,0.701357823091916,0.733171619695069,0.741351652277964,0.717059691430953,0.651457507744388,0.535706871808624,0.360969554214012,0.118407325550906,-0.200818043590342,-0.605544782619378,1.23256110043426,0.938328724472374,0.727696513104455,0.589464956359467,0.512434544266375,0.485405766854142,0.497179114151731,0.536555076188106,0.59233414299223,0.653316804593066,0.708303551019579,0.746094872300732,0.755491258465488,0.72529319954281,0.644301185561663,0.50131570655101,0.285137252539814,-0.0154336864429622,-0.411596620368354,-0.914551059207398
800,0.09,80,1000003,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.23184593193641,0.925245543364513,0.706197698108191,0.563027798888456,0.484061248426318,0.457623449442787,0.472039804658874,0.515635716795587,0.576736588573937,0.643667822714934,0.704754821939586,0.748322988968905,0.7626977265239,0.736204437325581,0.657168524094958,0.51391538955304,0.294770436420837,-0.0119409325806407,-0.417893314730383,-0.934761307307381,0.664189832744496,0.590925242499668,0.545731184500538,0.52436063891465,0.52256658590955,0.536102005652783,0.560719878311896,0.592173184054434,0.626214903047943,0.658598015459969,0.685075501458057,0.701400341209752,0.703325514882601,0.68660400264415,0.646988784661943,0.580232841103527,0.482089152136447,0.34831069792825,0.17465045864648,-0.0431385855413168,1.06271127607753,0.840901772879761,0.684946897402094,0.585543691502457,0.53338919703878,0.51918045586899,0.533614509851018,0.567388400842792,0.611199170702241,0.655743861287295,0.691719514455882,0.709823172065931,0.700751875975372,0.655202668042134,0.563872590124145,0.417458684079335,0.206657991765633,-0.077832444959033,-0.445315584236733,-0.905094384209538,0.706037432952202,0.601692490779931,0.536628917177001,0.504806308063893,0.500184259361086,0.51672236698906,0.548380226868296,0.589117434919272,0.632893587062469,0.673668279218367,0.705401107307446,0.722051667250184,0.717579554967063,0.685944366378563,0.621105697405162,0.51702314396734,0.367656301985579,0.166964767380357,-0.091091863927846,-0.41255399601855,0.706733407257239,0.588606443954464,0.51586681852673,0.481435451308532,0.478233262634363,0.499181172838717,0.537200102256088,0.585210971220969,0.636134700067855,0.682892209131239,0.718404418745616,0.735592249245478,0.727376620965319,0.686678454239634,0.606418669402916,0.479518186789659,0.298897926734357,0.0574788095715034,-0.251818244364408,-0.636072314738883
8000,0.09,80,1000003,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.26536616371008,0.953977368292554,0.7311291563275,0.584956718902193,0.503595247103908,0.475179932019921,0.487845964737505,0.529728536343936,0.588962837926488,0.653684060572437,0.712027395369058,0.752128033403625,0.762121165763413,0.730141983535697,0.644325677807753,0.492807439666854,0.263722460200276,-0.0547940695047069,-0.474606958360819,-1.00758101528079,0.836231183629159,0.70707500094176,0.617803252251964,0.5629142999634,0.536906506479702,0.5342782342045,0.549527845541426,0.577153702894112,0.611654168666189,0.64752760526129,0.679272375083045,0.701386840535087,0.708369364021047,0.694718307944557,0.654932034709248,0.583508906718752,0.474947286376701,0.323745536086725,0.124402018252458,-0.128584904722469,1.42452661852411,1.09267480410631,0.849746219004484,0.68390616734629,0.583319953259362,0.536152880871344,0.530570254309874,0.554737377702596,0.596819555177149,0.644982090861174,0.687390288882313,0.712209453368207,0.707604888446496,0.661741898244822,0.562785786890825,0.398901858512147,0.158255417236429,-0.170988232808688,-0.600663787495564,-1.14260594269656,1.07243346284775,0.839609167440724,0.674475169316058,0.567928344467455,0.510865568888612,0.494183718573226,0.508779669514998,0.545550297707623,0.595392479144801,0.649203089820228,0.697879005727605,0.732317102860627,0.743414257212993,0.722067344778402,0.65917324155055,0.545628823523137,0.37233096668986,0.130176547044416,-0.189937559419494,-0.597114476708176,1.28277840932243,0.975410276322605,0.753595671684267,0.606030395450631,0.52141024766491,0.488431028370314,0.495788537610056,0.532178575427347,0.586296941865399,0.646839436967423,0.702501860776632,0.741980013336236,0.753969694689448,0.727166704879478,0.650266843949539,0.511965911942843,0.300959708902601,0.00594403487202417,-0.384385310105675,-0.881332525987286
800,0.09,80,1000004,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.26293754096684,0.951241142113644,0.728218909281985,0.581993792911856,0.50068874344325,0.472426711316158,0.485330646970574,0.527523500846489,0.587128223383896,0.652267765022788,0.711065076203156,0.751643107364992,0.76212480894829,0.730633131393042,0.645291025139239,0.494221440626874,0.26554732829594,-0.052608361413572,-0.472122678061669,-1.00487267120836,0.865396235501378,0.723651057009733,0.625817454529591,0.565758263957715,0.537336321190865,0.534414462125802,0.550855522659287,0.580522338688079,0.617277746108941,0.654984580818633,0.687505678713915,0.708703875691548,0.712442007648293,0.692582910480912,0.642989420086163,0.557524372360809,0.43005060320161,0.254430948505327,0.0245282441687206,-0.265794673911449,1.52431991016227,1.15955458838698,0.891984721101112,0.708625145138141,0.596490697331542,0.54259621451479,0.533956533521359,0.557586491184725,0.600500924338362,0.649714669815745,0.692242564450348,0.715099445075646,0.705300148525114,0.649859511632227,0.535792371230459,0.350113564153285,0.0798379272341801,-0.288019702693382,-0.766444488795926,-1.36842159423998,1.22474458398473,0.931358574575049,0.721349777395563,0.583611167701428,0.507035720747802,0.480516411789844,0.492946216082712,0.533218108881566,0.590225065441564,0.652860061017865,0.710016070865628,0.750586070240011,0.763463034396173,0.737539938589274,0.661709758074471,0.524865468106923,0.315900043941789,0.0237064608342279,-0.362822305960601,-0.854793281187541,2.61224956382599,1.84449899312158,1.26719936263623,0.857143637212238,0.59112478169191,0.445935760917553,0.398369539731474,0.425219082975978,0.503277355493373,0.609337322125963,0.720191947716056,0.812634197105957,0.863457035137973,0.849453426654409,0.747416336497572,0.534138729509768,0.186413570533304,-0.318966175589516,-1.00520754401638,-1.89551756990499
8000,0.09,80,1000004,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.25407330810781,0.945390175694263,0.724936564263811,0.580875928057118,0.501371721314846,0.474587398277658,0.488686413186217,0.531832220281185,0.592188273803225,0.657918027992999,0.717184937091171,0.758152455338403,0.768984036975358,0.737843136242699,0.652893207381087,0.502297704631187,0.27422008223366,-0.0431762055708313,-0.461727704541623,-0.993270960438054,0.786584247998037,0.675010932427662,0.599649374515403,0.555366927904999,0.537030946240189,0.539508783164714,0.557667792322311,0.586375327356721,0.620498741911684,0.654905389630937,0.684462624158222,0.704037799137277,0.708498268211842,0.692711385025656,0.651544503222458,0.579864976445988,0.472540158339986,0.32443740254819,0.130424062714341,-0.114632507517823,1.31293507186693,1.01770053511411,0.803501397621216,0.659370071520889,0.574338968945776,0.537440502028522,0.537707082901776,0.564171123698183,0.605865036550389,0.65182123359104,0.691072126952785,0.712650128768267,0.705587651170135,0.658917106291035,0.561670906263612,0.402881463220514,0.171581189294386,-0.143197503382124,-0.552422202676372,-1.06706049645571,0.978606194589229,0.777332357518751,0.637289701119179,0.550009610085085,0.507023469111039,0.499862662891614,0.520058576121379,0.559142593494907,0.608646099706767,0.660100479451532,0.705037117423773,0.73498739831806,0.741482706828965,0.716054427651058,0.650233945478912,0.535552645007096,0.363541910930183,0.125733127942742,-0.186342319260654,-0.581153045985435,1.17202483458546,0.898809477527678,0.704771322782213,0.579155911718735,0.511208785706911,0.490175486116411,0.505301554316902,0.545832531678053,0.601013959569532,0.660091379361007,0.712310332422148,0.746916360122621,0.753155003832095,0.720271804920239,0.637512304756721,0.49412204471121,0.279346566153372,-0.0175685895471223,-0.407377881020606,-0.90083576689741
800,0.09,80,1000005,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.21158310075734,0.926662094375568,0.724224896986487,0.593069349494537,0.521993292804157,0.499794567819784,0.515271015445858,0.557220476586815,0.614440792147094,0.675729803031133,0.729885350143371,0.765705274388245,0.771987416670194,0.737529617893656,0.651129718963069,0.501585560782871,0.2776949842575,-0.031744169708605,-0.437934060211007,-0.952076846345267,0.695589594122653,0.612616586681166,0.56108707146199,0.536205571763752,0.533176610885078,0.547204712124594,0.573494398780927,0.607250194152703,0.643676621538548,0.67797820423709,0.705359465546953,0.721024928766764,0.72017911719515,0.698026554130737,0.649771762872152,0.570619266718021,0.455773588966969,0.300439252917624,0.0998207818686123,-0.150877300881441,1.14287300796478,0.900333148959979,0.728411033898931,0.617201317421324,0.556798654166848,0.537297698775196,0.548793105886059,0.581379530139128,0.625151626174095,0.670204048630652,0.70663145214849,0.724528491367301,0.713989820926776,0.665110095466608,0.567983969626487,0.412706098046106,0.189371135365155,-0.111926263776673,-0.501091444739688,-0.988029752884196,0.836653979345392,0.687288186021688,0.587924167756659,0.531272202640941,0.510042568765169,0.516945544219978,0.544691407096004,0.585990435483883,0.633552907474251,0.680089101157743,0.718309294624994,0.740923765966641,0.740642793273319,0.710176654635664,0.642235628144311,0.529529991889896,0.364770023963055,0.140666002454423,-0.150071794545365,-0.514733088945672,0.9901720034296,0.779245190934472,0.633763730827317,0.544537980358146,0.502378296776969,0.498095037333796,0.522498559278638,0.566399219861504,0.620607376332404,0.675933385941351,0.723187605938352,0.753180393573419,0.756722106096562,0.724623100757791,0.647693734807117,0.516744365494549,0.322585350070098,0.0560270457837744,-0.292120190114412,-0.731046000374451
8000,0.09,80,1000005,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.26023041572897,0.953085893608268,0.733608028546717,0.59002115474905,0.510549606419997,0.483417717764291,0.49684982298666,0.539070256291837,0.598303351884551,0.662773443969534,0.720704866751515,0.760321954435227,0.769849041225399,0.737510461326762,0.651530548944047,0.500133638281985,0.271544063545307,-0.0460138410612581,-0.464315741332978,-0.995137303065123,0.806327955622217,0.687331710451447,0.606538087106854,0.558580537643542,0.538092514116619,0.53970746858119,0.558058853092361,0.587780119705239,0.623504720474929,0.659866107456539,0.691497732705174,0.71303304827594,0.719105506223943,0.704348558604289,0.663395657472086,0.590880254882438,0.481435802890452,0.329695753551234,0.13029355891989,-0.122137328948474,1.35768042455514,1.04745165779225,0.821702264841882,0.669101120873388,0.578317101056121,0.538019080559435,0.536875934552683,0.563556538205218,0.606729766686394,0.655064495165564,0.697229598812082,0.7218939527953,0.717726432284573,0.673395912449254,0.577571268458695,0.418921375482251,0.186115108689275,-0.13217865675088,-0.547291045668861,-1.07055318289531,1.00528751873223,0.793796027103379,0.646175408742139,0.553663720375369,0.507499018729933,0.49891936053269,0.519162802510503,0.559467401390232,0.611071213898739,0.665212296762886,0.713128706709533,0.746058500465542,0.755239734757775,0.731910466313092,0.667308751858354,0.552672648120425,0.379240211826163,0.138249499702431,-0.179061431523909,-0.581454525125997,1.19310180289386,0.910074733548135,0.70877998551111,0.578215443315464,0.507378991493881,0.485268514579043,0.500881897103635,0.543217023600339,0.601271778601838,0.664044046640817,0.720531712249958,0.759732659961944,0.770644774309459,0.742265939825186,0.663594041041808,0.523626962492009,0.311362588708472,0.0157988042238795,-0.374066506429084,-0.869235458717737
