"n","vare","B","seed","a1","a2","a3","a4","est.OG.1","est.OG.2","est.OG.3","est.OG.4","est.NG.1","est.NG.2","est.NG.3","est.NG.4","est.CG.1","est.CG.2","est.CG.3","est.CG.4","ste.OG.1","ste.OG.2","ste.OG.3","ste.OG.4","ste.NG.1","ste.NG.2","ste.NG.3","ste.NG.4","ste.CG.1","ste.CG.2","ste.CG.3","ste.CG.4","bcs.OG.1","bcs.OG.2","bcs.OG.3","bcs.OG.4","bcs.NG.1","bcs.NG.2","bcs.NG.3","bcs.NG.4","bcs.CG.1","bcs.CG.2","bcs.CG.3","bcs.CG.4"
800,0.09,80,1,-1,0,1,2,1.20142138270887,0.509396148474983,0.746256257341371,-0.901257474966059,0.930537068647916,0.544644660785879,0.732352388116535,-0.244774096152788,1.88119644283755,0.423067026439006,0.832838366201593,-1.30681596933143,0.0306636158718262,0.0136793343517089,0.0137456583819389,0.0407285870937059,0.0808751341911659,0.0205662107847417,0.0247623935163431,0.150002718623486,0.324567562600124,0.0446436573178052,0.0464909474436665,0.320082636589079,0.0468654883182992,0.0165316473163143,0.016174468370048,0.0611457884568833,0.113197310583116,0.0349286748695495,0.0387161926203906,0.182534574269876,0.579382804504334,0.0995322485301554,0.0934403027803412,0.547622827060825
8000,0.09,80,1,-1,0,1,2,1.24413504194679,0.501028002223795,0.750802813181205,-0.9935961947695,0.772173905542895,0.563089957671092,0.701927801065872,-0.090336679632062,1.19795449463933,0.503965326033764,0.751477434481933,-0.908833766440932,0.012102803354068,0.00442238050017622,0.00438563905925571,0.0130855426495365,0.0197430515401175,0.0053256541425009,0.00574905998430753,0.033973161931456,0.0780190001205476,0.0124399048592831,0.014013172259215,0.13718187453875,0.0121573235519014,0.00442688880326385,0.00438979875660246,0.0132002993479906,0.0200484660185077,0.00546330905796529,0.00590883881411182,0.0345152771712339,0.0895151508532675,0.0150853275611329,0.0165693931291493,0.15037333618896
800,0.09,80,2,-1,0,1,2,1.28697601048857,0.50152881396472,0.757071540176501,-1.03152977916917,0.874478906778151,0.551731425303294,0.718877849898341,-0.0185826325536584,1.3850815542567,0.476202746437682,0.788962420399973,-0.761597323361176,0.0386879805823437,0.0140716198899975,0.0135792904521277,0.0390349434047435,0.12142716918323,0.0206622194925936,0.0180745335027991,0.0834974744733563,0.155431501471527,0.0361936509778501,0.0374827462488262,0.309259860470275,0.0404599521137779,0.0141849884677818,0.0136807931861779,0.0411881647966919,0.12963761422805,0.0235317981990268,0.020535806540379,0.0903361696994779,0.34276743718705,0.0797419705513451,0.0782285289431472,0.478593467759354
8000,0.09,80,2,-1,0,1,2,1.23890131506326,0.502290128764533,0.750780679593742,-0.988966741406035,0.86421716986195,0.556620928466411,0.705479783007381,-0.182017236388023,1.31033873477089,0.500560464101493,0.752334327361396,-1.12444372130908,0.0113222842282343,0.00438541915301682,0.00443053097888307,0.0126055251341925,0.0248443128702648,0.00600884394110159,0.00666320731356177,0.0410236397686455,0.0994335110805478,0.0138033238434917,0.0147001431053878,0.140260913674844,0.0113600877194995,0.00438941639321575,0.00443403306102262,0.012692494066428,0.0251134496889092,0.0061717307356228,0.00684990995109503,0.0416834495091975,0.104012396888691,0.0151905862720096,0.0160485188672195,0.148583160085963
800,0.09,80,3,-1,0,1,2,1.2504156480347,0.504471163705167,0.751984273583937,-0.950797672783415,0.855934755390738,0.547497674060282,0.714862880872791,-0.202917103924996,1.56741918918526,0.47239038476479,0.772390325489433,-2.06057339672637,0.0465922073802818,0.0131745737646648,0.0141192073960234,0.0574672770840539,0.0641708511242482,0.0150390536427673,0.0160717647128398,0.127751338126856,0.244914578348278,0.0308077099027902,0.0346560038314427,0.736474955189172,0.0492915481196919,0.0133943919244017,0.0143479332217275,0.0638153501566546,0.0682070593607887,0.0160342182053442,0.0170720826354835,0.138282868911941,0.459051994934603,0.0649738680359905,0.0623216159516484,1.15536256714614
8000,0.09,80,3,-1,0,1,2,1.25722983068965,0.4934225112422,0.749576733788623,-1.00158778571441,0.791529243172315,0.550370150599226,0.704849201969998,-0.181831403220316,1.22063690115808,0.49534647371468,0.746462337385178,-0.928617532578862,0.0146437261719012,0.00442656408115137,0.00446638420360635,0.0118445691118918,0.0254283170441038,0.00616644606500952,0.00716181451960224,0.0441472471720846,0.079329912332979,0.0103505969659428,0.0112443647905358,0.100527702394403,0.0147757879585185,0.00443817964959956,0.00447983192957941,0.0120392817952222,0.0259335972146454,0.00643677777524111,0.0074662968696838,0.0449371943153918,0.0826846588124738,0.0112190764790166,0.0120472470200813,0.104802401802364
800,0.09,80,4,-1,0,1,2,1.20926118982659,0.494756656462008,0.739440607217456,-0.967703630129561,0.824286402269963,0.552506065623906,0.693761926433981,-0.00774489414954694,2.41801500813463,0.430153807487752,0.793331701600131,-2.40851138620276,0.0455852503551418,0.0143057295670615,0.0140116373762358,0.0571644969982036,0.0599155710314022,0.015869769942453,0.0163942662755693,0.106427390252589,0.987338683845485,0.0728980345124905,0.0684012123316325,1.12226377916851,0.0472745421425747,0.0144505140163738,0.0141070594210882,0.0622357451028239,0.0643670203371736,0.0166661623178699,0.0170524931108372,0.11667943736162,1.94919278718223,0.167213454317905,0.147716422338746,2.45194615900271
8000,0.09,80,4,-1,0,1,2,1.23884599755607,0.496415000078396,0.748218850156538,-0.998441758836026,0.806562502414362,0.56163756938228,0.697790483087414,-0.0757630223136999,1.09701377315515,0.515686354022767,0.738312243661708,-0.961375251155041,0.0112415124118944,0.00439298253248494,0.00440282763124716,0.0143324257359302,0.0271509573854395,0.00602519137782507,0.00598479195255689,0.0345480888990173,0.0748945438296409,0.00983034551690899,0.0106012278721851,0.110347821721704,0.0112747086730947,0.00439829447613353,0.00440664528475716,0.0144654587555499,0.027295240824415,0.00607738500703099,0.00604346794294152,0.034829676030746,0.0759025241810421,0.010160378267905,0.0109172388152581,0.113349393776162
800,0.09,80,5,-1,0,1,2,1.28936977363606,0.505442732922968,0.768648776723325,-0.974274888417721,0.746389279515532,0.584714814574861,0.695041120956654,-0.0543131564354181,0.8844735233089,0.57657390072829,0.685770943135557,-0.452826464153117,0.0311806397942748,0.0142056493155958,0.0136627279633588,0.0305438950836699,0.0498671447287319,0.0158806802632019,0.0166109939375177,0.0712215831955923,0.0870457870675212,0.0219780839672281,0.0238754907478973,0.257322409699911,0.0348016171250212,0.0145474082511258,0.0141003443830097,0.0358752266659101,0.0594956134128589,0.0235530235846167,0.0230627477657347,0.0824886706604209,0.270197422801567,0.0815434262150646,0.0728624774922099,0.378242060934969
8000,0.09,80,5,-1,0,1,2,1.27104847167628,0.500987447089483,0.74918876024468,-1.01321472822309,0.810991474870656,0.555291829950892,0.7035037064356,-0.247090325363739,1.36687446469687,0.484155917018793,0.759489924190732,-1.20269705637885,0.0117247407697911,0.00442245444929762,0.00441590857081529,0.0115038557911778,0.0262822637262017,0.00582549687065347,0.00614306177637523,0.0401785210081795,0.0800219234758435,0.0107795278076726,0.0114586610478647,0.11291404937928,0.0117985343263726,0.0044298218429071,0.00442365315203455,0.0116358338873589,0.0264674030319139,0.00591042655730483,0.00624054745922335,0.0405255880916377,0.0828887067877508,0.0115177283613681,0.0120698980754893,0.11728311904017
